         253153657 function calls (246262193 primitive calls) in 169.157 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       98    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      128    0.000    0.000    0.000    0.000 inspect.py:2561(__str__)
       91    0.000    0.000    0.000    0.000 inspect.py:534(_findclass)
   114/56    0.000    0.000    0.004    0.000 pyparsing.py:3970(<listcomp>)
      274    0.000    0.000    0.000    0.000 function_base.py:419(_needs_add_docstring)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3370(__str__)
      173    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      130    0.000    0.000    0.001    0.000 pyplot.py:1701(<genexpr>)
       52    0.000    0.000    0.000    0.000 core.py:895(__init__)
      939    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      768    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      305    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       63    0.000    0.000    0.001    0.000 colors.py:843(<dictcomp>)
        1    0.000    0.000    0.018    0.018 pyparsing.py:6398(pyparsing_common)
        8    0.000    0.000    0.001    0.000 __init__.py:1870(_define_aliases)
      368    0.000    0.000    0.001    0.000 abc.py:96(__instancecheck__)
        1    0.000    0.000    0.001    0.001 getlimits.py:94(_register_known_types)
      239    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
       85    0.000    0.000    0.000    0.000 sre_parse.py:861(_parse_flags)
        1    0.000    0.000    0.018    0.018 core.py:188(read_style_directory)
       30    0.000    0.000    0.001    0.000 __init__.py:1272(getLogger)
      246    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:939(__init__)
      303    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
       58    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
      560    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
     20/6    0.000    0.000    0.001    0.000 pyparsing.py:4460(parseImpl)
       21    0.000    0.000    0.004    0.000 pyparsing.py:1518(setParseAction)
       25    0.000    0.000    0.004    0.000 pyparsing.py:1283(_trim_arity)
       17    0.000    0.000    0.001    0.000 __init__.py:1974(_warn_external)
      274    0.000    0.000    0.001    0.000 function_base.py:437(_add_docstring)
      183    0.000    0.000    0.002    0.000 sre_parse.py:96(closegroup)
      535    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      303    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       27    0.000    0.000    0.001    0.000 <frozen zipimport>:63(__init__)
       66    0.000    0.000    0.002    0.000 pyparsing.py:2138(__add__)
        1    0.000    0.000    0.002    0.002 tokenize.py:1(<module>)
      155    0.000    0.000    0.000    0.000 rcsetup.py:62(__call__)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1394(__init__)
       83    0.000    0.000    0.007    0.000 docstring.py:113(dedent_interpd)
        1    0.000    0.000    0.019    0.019 multiarray.py:1(<module>)
      110    0.000    0.000    0.001    0.000 inspect.py:2853(replace)
       31    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
       27    0.000    0.000    0.000    0.000 pathlib.py:528(_select_from)
       24    0.000    0.000    0.004    0.000 traceback.py:200(extract_stack)
        2    0.000    0.000    0.004    0.002 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:873(<dictcomp>)
       27    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1252(_path_hooks)
        1    0.000    0.000    0.005    0.005 socket.py:4(<module>)
      586    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      471    0.000    0.000    0.000    0.000 artist.py:1365(<genexpr>)
      308    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:725(find_spec)
      509    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        6    0.000    0.000    0.001    0.000 getlimits.py:35(__init__)
      708    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      343    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      218    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1508(<setcomp>)
      316    0.000    0.000    0.000    0.000 overrides.py:124(array_function_dispatch)
      760    0.000    0.000    0.000    0.000 inspect.py:2845(parameters)
       96    0.000    0.000    0.002    0.000 traceback.py:285(line)
      121    0.000    0.000    0.000    0.000 pyparsing.py:1628(preParse)
        8    0.000    0.000    0.003    0.000 enum.py:386(_create_)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
       31    0.000    0.000    0.001    0.000 fromnumeric.py:70(_wrapreduction)
        1    0.000    0.000    0.003    0.003 subprocess.py:732(__init__)
       37    0.000    0.000    0.000    0.000 pyparsing.py:3339(parseImpl)
       27    0.000    0.000    0.032    0.001 __init__.py:969(rc_params_from_file)
        3    0.000    0.000    0.000    0.000 tokenize.py:83(_all_string_prefixes)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:78(bitname)
       31    0.000    0.000    0.000    0.000 __init__.py:1392(__init__)
        1    0.000    0.000    0.019    0.019 patches.py:1(<module>)
        1    0.000    0.000    0.008    0.008 animation.py:19(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2446(extend_all)
        1    0.000    0.000    0.000    0.000 __init__.py:1020(<listcomp>)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x10573fd30}
       17    0.000    0.000    0.002    0.000 deprecation.py:56(warn_deprecated)
        2    0.000    0.000    0.000    0.000 contextlib.py:429(callback)
      126    0.000    0.000    0.000    0.000 colors.py:708(__init__)
      128    0.000    0.000    0.000    0.000 enum.py:20(_is_dunder)
      221    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
       72    0.000    0.000    0.001    0.000 __init__.py:1890(make_alias)
       83    0.000    0.000    0.001    0.000 pyparsing.py:2828(__init__)
       42    0.000    0.000    0.000    0.000 pyparsing.py:946(copy)
      219    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
     24/4    0.000    0.000    0.001    0.000 pyparsing.py:4031(streamline)
      220    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
       55    0.000    0.000    0.000    0.000 pathlib.py:714(__str__)
        1    0.000    0.000    0.009    0.009 mathtext.py:1(<module>)
        1    0.000    0.000    0.004    0.004 defchararray.py:1(<module>)
       24    0.000    0.000    0.004    0.000 pyparsing.py:1291(extract_stack)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1751(<dictcomp>)
        1    0.000    0.000    0.008    0.008 font_manager.py:1(<module>)
      128    0.000    0.000    0.000    0.000 enum.py:28(_is_sunder)
      341    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:1(<module>)
       84    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       30    0.000    0.000    0.000    0.000 __init__.py:1323(_fixupParents)
      492    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 rrule.py:1305(rruleset)
      293    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
      116    0.000    0.000    0.000    0.000 pyparsing.py:2545(__str__)
       11    0.000    0.000    0.094    0.009 artist.py:1611(kwdoc)
      144    0.000    0.000    0.000    0.000 inspect.py:726(getmodule)
      299    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 __init__.py:776(<dictcomp>)
       84    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
       44    0.000    0.000    0.002    0.000 abc.py:84(__new__)
        1    0.000    0.000    0.002    0.002 numerictypes.py:1(<module>)
    45/37    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1107(exec_module)
       63    0.000    0.000    0.001    0.000 colors.py:824(reversed)
      254    0.000    0.000    0.000    0.000 pyparsing.py:3882(<genexpr>)
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
      139    0.000    0.000    0.000    0.000 pyparsing.py:2587(__eq__)
        8    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
       76    0.000    0.000    0.012    0.000 __init__.py:815(__getitem__)
       26    0.000    0.000    0.000    0.000 rcsetup.py:60(<dictcomp>)
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       42    0.000    0.000    0.000    0.000 transforms.py:1231(__init_subclass__)
      101    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
    24/12    0.000    0.000    0.002    0.000 pyparsing.py:4249(parseImpl)
        1    0.000    0.000    0.002    0.002 dates.py:1(<module>)
       20    0.000    0.000    0.001    0.000 deprecation.py:314(_delete_parameter)
        2    0.000    0.000    0.008    0.004 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.055    0.055 _axes.py:1(<module>)
        2    0.000    0.000    0.003    0.001 polynomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
       16    0.000    0.000    0.001    0.000 deprecation.py:363(_make_keyword_only)
       72    0.000    0.000    0.002    0.000 linecache.py:15(getline)
      168    0.000    0.000    0.000    0.000 inspect.py:1708(_signature_get_user_defined_method)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
       93    0.000    0.000    0.000    0.000 pyparsing.py:304(__init__)
       33    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
      245    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       30    0.000    0.000    0.001    0.000 getlimits.py:41(<lambda>)
        1    0.000    0.000    0.003    0.003 scimath.py:1(<module>)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1780(set)
        1    0.000    0.000    0.000    0.000 legendre.py:1608(Legendre)
      163    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
        1    0.000    0.000    0.002    0.002 tz.py:2(<module>)
       31    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       50    0.000    0.000    0.000    0.000 _internal.py:781(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.005    0.005 subprocess.py:368(check_output)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        1    0.000    0.000    0.000    0.000 colors.py:96(<dictcomp>)
        1    0.000    0.000    0.006    0.006 uuid.py:1(<module>)
      140    0.000    0.000    0.000    0.000 deprecation.py:114(deprecated)
       29    0.000    0.000    0.000    0.000 pathlib.py:654(_parse_args)
       84    0.000    0.000    0.034    0.000 re.py:250(compile)
       17    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        3    0.000    0.000    0.000    0.000 {built-in method gc.collect}
      138    0.000    0.000    0.000    0.000 pyparsing.py:2450(setWhitespaceChars)
       19    0.000    0.000    0.000    0.000 path.py:96(__init__)
       31    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.004    0.004 hmac.py:1(<module>)
       95    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
        1    0.000    0.000    0.006    0.006 inspect.py:1(<module>)
       24    0.000    0.000    0.001    0.000 linecache.py:53(checkcache)
      252    0.000    0.000    0.000    0.000 multiarray.py:468(can_cast)
       86    0.000    0.000    0.000    0.000 pyparsing.py:4091(<genexpr>)
       12    0.000    0.000    0.025    0.002 artist.py:1230(__init__)
        1    0.000    0.000    0.005    0.005 linalg.py:1(<module>)
        1    0.000    0.000    0.051    0.051 text.py:1(<module>)
      112    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       32    0.000    0.000    0.000    0.000 enum.py:489(_find_data_type)
       15    0.000    0.000    0.003    0.000 rcsetup.py:775(cycler)
        1    0.000    0.000    0.001    0.001 _base.py:367(_AxesBase)
       27    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1520(path_hook_for_FileFinder)
        1    0.000    0.000    0.008    0.008 __init__.py:17(<module>)
       56    0.000    0.000    0.000    0.000 inspect.py:1826(_signature_is_builtin)
        1    0.000    0.000    0.001    0.001 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:197(<listcomp>)
       20    0.000    0.000    0.000    0.000 pathlib.py:1035(__new__)
       20    0.000    0.000    0.002    0.000 pyparsing.py:4686(parseImpl)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
       16    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
        1    0.000    0.000    0.000    0.000 extras.py:1(<module>)
      251    0.000    0.000    0.000    0.000 transforms.py:1236(<genexpr>)
        1    0.000    0.000    0.000    0.000 datetime.py:789(date)
       57    0.000    0.000    0.000    0.000 rcsetup.py:387(validate_fontsize)
      166    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       56    0.000    0.000    0.004    0.000 pyparsing.py:3901(<listcomp>)
        1    0.000    0.000    0.000    0.000 widgets.py:653(TextBox)
       12    0.000    0.000    0.000    0.000 enum.py:124(__prepare__)
      538    0.000    0.000    0.000    0.000 inspect.py:2531(default)
        1    0.000    0.000    0.001    0.001 polynomial.py:429(polyfit)
       32    0.000    0.000    0.000    0.000 contextlib.py:82(__init__)
       34    0.000    0.000    0.000    0.000 rcsetup.py:75(<listcomp>)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:368(<dictcomp>)
       30    0.000    0.000    0.001    0.000 __init__.py:2006(getLogger)
       90    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       12    0.000    0.000    0.000    0.000 enum.py:510(_find_new_)
      152    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
       29    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.015    0.015 lines.py:1(<module>)
        6    0.000    0.000    0.006    0.001 patches.py:1786(_pprint_styles)
       22    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       45    0.000    0.000    0.000    0.000 pyparsing.py:1452(setName)
       41    0.000    0.000    0.000    0.000 pathlib.py:697(_format_parsed_parts)
        1    0.000    0.000    0.003    0.003 colors.py:1(<module>)
