doing trials...
[1000D[####################                    ]         210185116 function calls (210176890 primitive calls) in 170.397 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       31    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 __init__.py:1663(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:37(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 _datasource.py:198(DataSource)
       11    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        1    0.000    0.000    0.000    0.000 multipoint.py:20(MultiPoint)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        4    0.000    0.000    0.000    0.000 __init__.py:827(__init__)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        1    0.000    0.000    0.000    0.000 __init__.py:764(RcParams)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6716(unicode_set)
        1    0.000    0.000    0.000    0.000 proxy.py:1(<module>)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1321(OffsetImage)
        1    0.000    0.000    0.000    0.000 socket.py:626(SocketIO)
        2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 backend_agg.py:364(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 transforms.py:1054(LockableBbox)
        5    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        4    0.000    0.000    0.000    0.000 enum.py:790(_missing_)
        1    0.000    0.000    0.000    0.000 transforms.py:1183(Transform)
        5    0.000    0.000    0.000    0.000 decorator.py:175(<listcomp>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1982(Chebyshev)
        1    0.000    0.000    0.000    0.000 polynomial.py:1456(Polynomial)
       31    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 axis.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 polar.py:17(PolarTransform)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        3    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 __init__.py:46(_StrongRef)
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _socket.inet_aton}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       16    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
        1    0.000    0.000    0.000    0.000 offsetbox.py:653(DrawingArea)
        2    0.000    0.000    0.000    0.000 posixpath.py:372(abspath)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6714(<genexpr>)
        1    0.000    0.000    0.000    0.000 image.py:832(AxesImage)
        1    0.000    0.000    0.000    0.000 random.py:123(seed)
        1    0.000    0.000    0.000    0.000 patches.py:1175(Arrow)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4928(__init__)
        2    0.000    0.000    0.000    0.000 contextlib.py:381(_exit_wrapper)
       18    0.000    0.000    0.000    0.000 typing.py:324(__eq__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:937(_sanity_check)
        1    0.000    0.000    0.000    0.000 typing.py:677(__getitem__)
       31    0.000    0.000    0.000    0.000 multiarray.py:634(result_type)
        1    0.000    0.000    0.000    0.000 axis3d.py:421(XAxis)
        1    0.000    0.000    0.000    0.000 dates.py:340(bytespdate2num)
        1    0.000    0.000    0.000    0.000 pathlib.py:395(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:17(csr_matrix)
        1    0.000    0.000    0.004    0.004 _version.py:7(<module>)
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 spfun_stats.py:32(<module>)
        1    0.000    0.000    0.000    0.000 polygon.py:120(InteriorRingSequence)
        1    0.000    0.000    0.000    0.000 decorator.py:83(FunctionMaker)
        1    0.000    0.000    0.000    0.000 threading.py:903(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 os.py:42(_get_exports_list)
        2    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 inspect.py:2416(_ParameterKind)
        1    0.000    0.000    0.000    0.000 backend_tools.py:30(Cursors)
        8    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 transforms.py:1826(Affine2D)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 _parser.py:247(parserinfo)
        2    0.000    0.000    0.000    0.000 datetime.py:1236(__new__)
        3    0.000    0.000    0.000    0.000 legend_handler.py:342(__init__)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        2    0.000    0.000    0.000    0.000 sre_parse.py:978(addgroup)
        1    0.000    0.000    0.000    0.000 numerictypes.py:560(_register_types)
        1    0.000    0.000    0.000    0.000 hermite.py:1641(Hermite)
        1    0.000    0.000    0.000    0.000 scale.py:219(InvertedLogTransformBase)
        7    0.000    0.000    0.000    0.000 pathlib.py:929(__truediv__)
        1    0.000    0.000    0.000    0.000 subprocess.py:1759(_try_wait)
        1    0.000    0.000    0.001    0.001 dates.py:586(DateFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:431(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 {built-in method scipy._lib._uarray._uarray.set_global_backend}
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:438(__exit__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2367(__invert__)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
        1    0.000    0.000    0.000    0.000 backend_tools.py:573(ToolViewsPositions)
        4    0.000    0.000    0.000    0.000 rcsetup.py:925(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.001    0.001 geos.py:820(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1624(LightSource)
        1    0.000    0.000    0.000    0.000 __init__.py:455(_get_data_path)
        1    0.000    0.000    0.000    0.000 widgets.py:1435(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1635(HermiteE)
        1    0.000    0.000    0.000    0.000 re.py:233(findall)
        1    0.000    0.000    0.000    0.000 polar.py:505(RadialTick)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1430(EventCollection)
        7    0.000    0.000    0.000    0.000 enum.py:357(__members__)
        4    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 backend_tools.py:771(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:16(csc_matrix)
        1    0.000    0.000    0.000    0.000 __init__.py:565(_get_xdg_cache_dir)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2414(__call__)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bintree.py:1(<module>)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 quiver.py:938(Barbs)
        1    0.000    0.000    0.000    0.000 bz2.py:30(BZ2File)
        1    0.000    0.000    0.000    0.000 collections.py:1697(EllipseCollection)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        8    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:6234(mvoid)
        5    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 backend_tools.py:39(ToolBase)
        1    0.000    0.000    0.000    0.000 pathlib.py:845(with_name)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(__call__)
        1    0.000    0.000    0.000    0.000 pathlib.py:284(_PosixFlavour)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:1035(ToolHelpBase)
       11    0.000    0.000    0.000    0.000 _color_data.py:31(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:288(conditionAsParseAction)
        1    0.000    0.000    0.000    0.000 random.py:721(getrandbits)
        4    0.000    0.000    0.000    0.000 docstring.py:33(__init__)
       15    0.000    0.000    0.000    0.000 rcsetup.py:305(validate_color_or_auto)
        4    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:30(FontconfigPatternParser)
        1    0.000    0.000    0.000    0.000 subprocess.py:907(__exit__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        1    0.000    0.000    0.000    0.000 backend_tools.py:843(ToolZoom)
        1    0.000    0.000    0.000    0.000 subprocess.py:426(__init__)
        1    0.000    0.000    0.000    0.000 animation.py:789(HTMLWriter)
        1    0.000    0.000    0.001    0.001 version.py:10(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:29(<listcomp>)
        1    0.000    0.000    0.000    0.000 scale.py:414(FuncScaleLog)
        1    0.000    0.000    0.000    0.000 numeric.py:75(zeros_like)
        8    0.000    0.000    0.000    0.000 getlimits.py:90(_register_type)
       10    0.000    0.000    0.000    0.000 decorator.py:218(<genexpr>)
        1    0.000    0.000    0.000    0.000 tritools.py:11(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:234(LinearTriInterpolator)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:754(exec_module)
        3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:516(YTick)
        1    0.000    0.000    0.000    0.000 rrule.py:92(rrulebase)
        1    0.000    0.000    0.000    0.000 base.py:813(BaseMultipartGeometry)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1791(DraggableOffsetBox)
        4    0.000    0.000    0.000    0.000 __init__.py:367(_FuncPtr)
        1    0.000    0.000    0.000    0.000 _backend.py:243(set_global_backend)
        1    0.000    0.000    0.000    0.000 scale.py:333(LogScale)
        1    0.000    0.000    0.000    0.000 linestring.py:21(LineString)
        1    0.000    0.000    0.000    0.000 __init__.py:13(register)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1546(set_string_function)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:429(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:887(createLock)
        1    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        3    0.000    0.000    0.000    0.000 ufunclike.py:41(_fix_out_named_y)
       10    0.000    0.000    0.000    0.000 __future__.py:81(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:82(MathtextBackend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:551(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:353(_fix_result_transcoding)
       14    0.000    0.000    0.000    0.000 typing.py:1065(<genexpr>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:482(<lambda>)
        1    0.000    0.000    0.000    0.000 typing.py:187(_subs_tvars)
        1    0.000    0.000    0.000    0.000 animation.py:542(PillowWriter)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 __init__.py:849(Handler)
        3    0.000    0.000    0.000    0.000 linalg.py:107(_makearray)
        4    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        4    0.000    0.000    0.000    0.000 pyparsing.py:3606(parseImpl)
        1    0.000    0.000    0.000    0.000 blocking_input.py:100(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 mathtext.py:947(StixFonts)
        3    0.000    0.000    0.000    0.000 legend_handler.py:212(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:216(_getintp_ctype)
        2    0.000    0.000    0.000    0.000 pyparsing.py:857(<listcomp>)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(concatenate)
        1    0.000    0.000    0.001    0.001 dylib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3987(And)
        1    0.000    0.000    0.000    0.000 __init__.py:20(method_wrapper)
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 geos.py:404(WKBReader)
        1    0.000    0.000    0.000    0.000 polar.py:347(ThetaAxis)
        1    0.000    0.000    0.000    0.000 patches.py:987(Polygon)
        1    0.000    0.000    0.000    0.000 animation.py:666(AVConvBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3866(ParseExpression)
        5    0.000    0.000    0.000    0.000 __init__.py:1220(__init__)
        1    0.000    0.000    0.000    0.000 point.py:155(PointAdapter)
        1    0.000    0.000    0.000    0.000 polar.py:660(RadialAxis)
        1    0.000    0.000    0.000    0.000 bezier.py:168(BezierSegment)
        1    0.000    0.000    0.000    0.000 ticker.py:1343(EngFormatter)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:832(LogFormatter)
        1    0.000    0.000    0.000    0.000 core.py:6429(MaskedConstant)
        3    0.000    0.000    0.000    0.000 pyparsing.py:5162(__init__)
        8    0.000    0.000    0.000    0.000 rcsetup.py:149(_validate_tex_preamble)
        1    0.000    0.000    0.000    0.000 pathlib.py:135(<setcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1347(_fixupChildren)
       16    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 geos.py:259(WKTReader)
        1    0.000    0.000    0.000    0.000 ticker.py:1616(Locator)
        1    0.000    0.000    0.000    0.000 mathtext.py:540(TruetypeFonts)
       10    0.000    0.000    0.000    0.000 rcsetup.py:269(_make_nseq_validator)
       15    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1539(List)
        1    0.000    0.000    0.000    0.000 widgets.py:653(TextBox)
        1    0.000    0.000    0.000    0.000 core.py:162(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 bintree.py:47(BinTree)
        1    0.000    0.000    0.000    0.000 dyld.py:39(dyld_image_suffix)
        4    0.000    0.000    0.000    0.000 rcsetup.py:607(validate_hinting)
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 dates.py:1048(DateLocator)
        1    0.000    0.000    0.000    0.000 core.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 figure.py:50(_AxesStack)
        1    0.000    0.000    0.002    0.002 __init__.py:441(StrFormatStyle)
        1    0.000    0.000    0.001    0.001 geos.py:789(__init__)
        2    0.000    0.000    0.000    0.000 framework.py:19(framework_info)
        1    0.000    0.000    0.000    0.000 transforms.py:54(TransformNode)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        2    0.000    0.000    0.000    0.000 arrayprint.py:458(decorating_function)
        1    0.000    0.000    0.000    0.000 typing.py:496(__init__)
        1    0.000    0.000    0.000    0.000 multipoint.py:119(MultiPointAdapter)
        1    0.000    0.000    0.000    0.000 threading.py:573(Barrier)
        1    0.000    0.000    0.000    0.000 subprocess.py:950(_get_devnull)
        1    0.000    0.000    0.000    0.000 legend_handler.py:260(HandlerPatch)
        1    0.000    0.000    0.000    0.000 transforms.py:1694(AffineBase)
        1    0.000    0.000    0.000    0.000 __init__.py:426(validate)
        1    0.000    0.000    0.000    0.000 __init__.py:552(__init__)
        1    0.000    0.000    0.000    0.000 hmac.py:26(HMAC)
        1    0.000    0.000    0.000    0.000 units.py:110(ConversionInterface)
        1    0.000    0.000    0.000    0.000 patches.py:4277(ConnectionPatch)
        1    0.000    0.000    0.001    0.001 __init__.py:413(PercentStyle)
        1    0.000    0.000    0.000    0.000 patches.py:628(Shadow)
        4    0.000    0.000    0.000    0.000 impl.py:53(update)
        1    0.000    0.000    0.000    0.000 numerictypes.py:405(__getitem__)
        1    0.000    0.000    0.000    0.000 colors.py:1138(LogNorm)
        1    0.000    0.000    0.000    0.000 edgelist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:23(Dialect)
        1    0.000    0.000    0.000    0.000 patches.py:1364(Ellipse)
        3    0.000    0.000    0.000    0.000 threading.py:81(RLock)
        1    0.000    0.000    0.000    0.000 colors.py:79(_ColorMapping)
        2    0.000    0.000    0.000    0.000 core.py:6633(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:943(rrulewrapper)
        1    0.000    0.000    0.000    0.000 art3d.py:86(Text3D)
        5    0.000    0.000    0.000    0.000 enum.py:602(_generate_next_value_)
        9    0.000    0.000    0.000    0.000 typing.py:358(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:262(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 rcsetup.py:49(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 scale.py:479(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 axis3d.py:435(ZAxis)
        1    0.000    0.000    0.000    0.000 collections.py:897(PathCollection)
        1    0.000    0.000    0.000    0.000 ticker.py:2009(MaxNLocator)
        1    0.000    0.000    0.000    0.000 subprocess.py:935(__del__)
       14    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 core.py:6532(__setattr__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:613(_load_backward_compatible)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:198(_concrete_ndptr)
        9    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 backend_tools.py:319(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 kdtree.py:83(Rectangle)
        1    0.000    0.000    0.000    0.000 __init__.py:510(Formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:1121(FileHandler)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6929(TestParseResultsAsserts)
        1    0.000    0.000    0.000    0.000 proxy.py:8(CachingGeometryProxy)
        1    0.000    0.000    0.000    0.000 {built-in method binascii.a2b_hex}
        1    0.000    0.000    0.000    0.000 patches.py:1495(Arc)
        1    0.000    0.000    0.000    0.000 datetime.py:1141(tzinfo)
        1    0.000    0.000    0.000    0.000 ticker.py:238(Formatter)
        1    0.000    0.000    0.000    0.000 typing.py:1937(BinaryIO)
        1    0.000    0.000    0.000    0.000 art3d.py:368(PathPatch3D)
        1    0.000    0.000    0.000    0.000 image.py:1003(NonUniformImage)
        1    0.000    0.000    0.000    0.000 backend_tools.py:482(ToolGrid)
        1    0.000    0.000    0.000    0.000 threading.py:249(__exit__)
       17    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 core.py:3422(shape)
        1    0.000    0.000    0.000    0.000 backend_tools.py:404(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 heap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:633(Ticker)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1577(addCondition)
        2    0.000    0.000    0.000    0.000 random.py:94(__init__)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 legend_handler.py:442(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3270(Regex)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        9    0.000    0.000    0.000    0.000 _internal.py:801(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:566(Stack)
        1    0.000    0.000    0.000    0.000 transforms.py:980(TransformedBbox)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        2    0.000    0.000    0.000    0.000 datetime.py:819(__new__)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1009(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 core.py:3124(view)
        1    0.000    0.000    0.000    0.000 transforms.py:2280(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2434(suppress)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:357(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 threading.py:376(Semaphore)
        8    0.000    0.000    0.000    0.000 pyparsing.py:5707(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:555(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:775(PsfontsMap)
        4    0.000    0.000    0.000    0.000 rcsetup.py:637(validate_bbox)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1381(MouseButton)
        1    0.000    0.000    0.000    0.000 _util.py:156(DeprecatedImport)
       16    0.000    0.000    0.000    0.000 pyparsing.py:495(__getitem__)
        1    0.000    0.000    0.000    0.000 scale.py:262(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 selectors.py:506(KqueueSelector)
        1    0.000    0.000    0.000    0.000 inspect.py:2600(BoundArguments)
        1    0.000    0.000    0.000    0.000 text.py:1751(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        8    0.000    0.000    0.000    0.000 typing.py:886(<genexpr>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:6699(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:99(CalledProcessError)
        1    0.000    0.000    0.000    0.000 widgets.py:2420(LassoSelector)
        1    0.000    0.000    0.000    0.000 pyparsing.py:188(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:221(reload_library)
        1    0.000    0.000    0.000    0.000 calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 legend.py:49(DraggableLegend)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:444(_setdef)
        1    0.000    0.000    0.000    0.000 transforms.py:1701(__init__)
        1    0.000    0.000    0.000    0.000 heap.py:24(Heap)
        1    0.000    0.000    0.000    0.000 backend_tools.py:969(ToolPan)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(_PendingSkip)
        1    0.000    0.000    0.000    0.000 __init__.py:1737(__init__)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blas.py:231(<dictcomp>)
        1    0.000    0.000    0.000    0.000 calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 artist.py:1348(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1355(Node)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 threading.py:1281(_DummyThread)
        1    0.000    0.000    0.000    0.000 _parser.py:400(_ymd)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
        3    0.000    0.000    0.000    0.000 typing.py:206(_check_generic)
        1    0.000    0.000    0.000    0.000 collections.py:1239(LineCollection)
        3    0.000    0.000    0.001    0.000 <decorator-gen-1>:1(_held_figure)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:303(rrule)
        4    0.000    0.000    0.000    0.000 rcsetup.py:510(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 collections.py:1908(QuadMesh)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1173(__iter__)
        1    0.000    0.000    0.000    0.000 _internal.py:524(_Stream)
        1    0.000    0.000    0.000    0.000 __init__.py:64(CallbackRegistry)
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 transforms.py:2211(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 subprocess.py:415(CompletedProcess)
        1    0.000    0.000    0.000    0.000 colors.py:494(Colormap)
        1    0.000    0.000    0.000    0.000 base.py:902(GeometrySequence)
        1    0.000    0.000    0.000    0.000 __init__.py:791(Grouper)
        1    0.000    0.000    0.000    0.000 transforms.py:2537(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2114(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4305(Each)
        8    0.000    0.000    0.000    0.000 animation.py:114(wrapper)
        2    0.000    0.000    0.000    0.000 dyld.py:31(dyld_env)
        1    0.000    0.000    0.000    0.000 transforms.py:1607(TransformWrapper)
        1    0.000    0.000    0.000    0.000 collections.py:849(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 offsetbox.py:932(AuxTransformBox)
        8    0.000    0.000    0.001    0.000 rcsetup.py:298(validate_color_or_inherit)
        1    0.000    0.000    0.000    0.000 __init__.py:612(get_cachedir)
        1    0.000    0.000    0.000    0.000 category.py:113(StrCategoryLocator)
        1    0.000    0.000    0.000    0.000 csv.py:165(Sniffer)
        1    0.000    0.000    0.000    0.000 threading.py:519(set)
        7    0.000    0.000    0.000    0.000 pathlib.py:101(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 polygon.py:97(LinearRingAdapter)
        1    0.000    0.000    0.000    0.000 mathtext.py:1958(Kern)
        1    0.000    0.000    0.000    0.000 _pep440.py:165(LegacyVersion)
        1    0.000    0.000    0.000    0.000 pyplot.py:1708(colormaps)
        1    0.000    0.000    0.000    0.000 collections.py:1844(TriMesh)
        1    0.000    0.000    0.000    0.000 patches.py:1084(Wedge)
        6    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 parse.py:143(_NetlocResultMixinBase)
        5    0.000    0.000    0.000    0.000 typing.py:329(__hash__)
        4    0.000    0.000    0.000    0.000 rcsetup.py:489(_update_savefig_format)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        1    0.000    0.000    0.000    0.000 dyld.py:56(dyld_image_suffix_search)
        1    0.000    0.000    0.000    0.000 mathtext.py:913(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:2596(State)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 streamplot.py:307(Grid)
        1    0.000    0.000    0.000    0.000 traceback.py:440(TracebackException)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3157(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 legend_handler.py:43(HandlerBase)
        1    0.000    0.000    0.000    0.000 context.py:41(cpu_count)
        1    0.000    0.000    0.000    0.000 six.py:477(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 dates.py:642(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 dyld.py:70(dyld_override_search)
        5    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
